status_id,clickbait_words_count,starts_with_number,starts_with_adverb,count_adverbs,count_adjectives,count_superlatives,count_uppercase,count_verbs,count_nouns,count_pronouns,count_prepositions,count_interjections,formality_measure,positive_sentiment_words,negative_sentiment_words
5550296508_10157028696821509,0,0,0,0,0,0,0,2,4,0,2,0,50.2,0.0,0.0
5550296508_10157028611791509,0,0,0,0,0,0,0,2,5,0,0,0,50.15,0.0,0.0
5550296508_10157028476171509,0,0,0,0,0,0,0,3,9,0,0,0,50.1764705882353,0.0,1.0
5550296508_10157028355196509,0,0,0,0,0,0,0,1,5,0,2,0,50.333333333333336,0.0,0.0
5550296508_10157027661571509,0,0,0,0,0,0,0,2,2,0,1,0,50.083333333333336,0.0,1.0
5550296508_10157027570181509,0,0,0,2,0,0,0,2,4,0,2,0,50.09090909090909,0.0,0.0
5550296508_10157027491786509,0,0,0,0,2,0,0,2,3,0,1,0,50.22222222222222,1.0,0.0
5550296508_10157027422746509,0,0,0,1,1,0,0,1,3,0,0,0,50.142857142857146,1.0,0.0
5550296508_10157027363536509,0,0,0,1,2,0,0,3,5,0,1,0,50.125,0.0,1.0
5550296508_10157027211811509,0,0,0,1,0,0,0,0,6,0,2,0,50.25,0.0,1.0
5550296508_10157027074801509,0,0,0,2,1,0,0,3,3,0,2,0,50.03846153846154,0.0,2.0
5550296508_10157027002071509,0,0,0,0,1,0,0,3,5,0,1,0,50.166666666666664,0.0,0.0
5550296508_10157026557911509,0,0,0,0,1,0,0,1,6,0,1,0,50.36363636363637,1.0,0.0
5550296508_10157026445971509,0,0,0,1,0,0,0,2,7,0,1,0,50.17857142857143,0.0,1.0
5550296508_10157026387021509,0,0,0,0,1,0,0,4,4,0,0,0,50.03333333333333,1.0,0.0
5550296508_10157026297751509,0,0,0,0,1,0,0,1,7,0,1,0,50.30769230769231,2.0,2.0
5550296508_10157026248756509,0,0,0,1,0,0,0,3,3,0,1,0,50.0,0.0,1.0
5550296508_10157026175761509,0,0,0,2,0,0,0,3,6,1,0,0,50.023809523809526,0.0,0.0
5550296508_10157026031696509,0,0,0,0,0,0,0,0,9,0,2,0,50.36666666666667,0.0,2.0
5550296508_10157025932326509,0,0,0,0,0,0,0,1,4,0,2,0,50.3,0.0,0.0
5550296508_10157025769996509,0,0,0,0,4,2,0,2,5,0,0,0,50.23529411764706,1.0,1.0
5550296508_10157025676961509,0,0,0,0,0,0,0,1,5,0,1,0,50.208333333333336,0.0,1.0
5550296508_10157025579696509,0,0,0,0,0,0,0,2,4,0,1,0,50.22222222222222,1.0,0.0
5550296508_10157025484456509,0,0,0,0,1,0,0,1,5,0,1,0,50.333333333333336,0.0,1.0
5550296508_10157025359331509,0,0,0,0,0,0,0,0,7,1,3,0,50.28125,0.0,1.0
5550296508_10157025261561509,0,0,0,0,0,0,0,4,8,0,1,0,50.138888888888886,1.0,0.0
5550296508_10157025006136509,0,0,0,1,1,0,0,1,3,0,0,0,50.142857142857146,1.0,0.0
5550296508_10157024900356509,0,0,0,0,0,0,0,2,7,1,1,0,50.1764705882353,0.0,1.0
5550296508_10157024802061509,0,0,0,0,0,0,0,0,7,1,3,0,50.375,0.0,0.0
5550296508_10157024592781509,0,0,0,0,1,0,0,0,5,0,1,0,50.388888888888886,0.0,2.0
5550296508_10157024491131509,0,0,0,0,0,0,0,2,5,1,2,0,50.166666666666664,0.0,1.0
5550296508_10157024382106509,0,0,0,1,0,0,0,4,4,0,1,0,50.0,1.0,0.0
5550296508_10157024265721509,0,0,0,0,2,0,0,0,7,0,1,0,50.35294117647059,0.0,2.0
5550296508_10157024009816509,0,0,0,1,0,0,0,3,8,0,2,0,50.175,1.0,0.0
5550296508_10157023896756509,0,0,0,0,0,0,0,1,5,0,1,0,50.31818181818182,0.0,1.0
5550296508_10157023774426509,0,0,0,1,0,0,0,2,3,1,1,0,50.041666666666664,0.0,0.0
5550296508_10157023656301509,0,0,0,0,0,0,0,1,6,0,1,0,50.25,0.0,0.0
5550296508_10157023498016509,0,0,0,0,0,0,0,2,6,1,1,0,50.14705882352941,1.0,0.0
5550296508_10157023340061509,0,0,0,0,1,0,0,0,6,0,1,0,50.416666666666664,0.0,1.0
5550296508_10157023216181509,0,0,0,0,1,1,0,1,8,0,0,0,50.285714285714285,1.0,0.0
5550296508_10157023136446509,0,0,0,0,0,0,0,1,5,0,1,0,50.3125,0.0,0.0
5550296508_10157023047346509,0,0,0,0,4,2,0,2,6,0,1,0,50.3235294117647,1.0,1.0
5550296508_10157022975386509,0,0,0,0,0,0,0,1,6,0,1,0,50.26923076923077,0.0,0.0
5550296508_10157022907631509,0,0,0,0,0,0,0,1,4,0,0,0,50.25,1.0,1.0
5550296508_10157022781936509,0,0,0,0,2,0,0,1,2,1,0,0,50.166666666666664,0.0,0.0
5550296508_10157022668191509,0,0,0,0,2,0,0,1,4,0,1,0,50.333333333333336,0.0,0.0
5550296508_10157022611986509,0,0,0,1,0,0,0,2,6,0,2,0,50.166666666666664,0.0,0.0
5550296508_10157022545236509,0,0,0,0,0,0,0,1,4,2,1,0,50.1,0.0,1.0
5550296508_10157022483681509,0,0,0,0,0,0,0,1,5,0,0,0,50.25,1.0,0.0
5550296508_10157022483666509,0,0,0,0,1,0,0,0,2,0,0,0,50.375,0.0,0.0
5550296508_10157022432016509,0,0,0,0,0,0,0,1,5,0,1,0,50.22727272727273,0.0,0.0
5550296508_10157022377511509,0,0,0,0,2,0,0,1,3,0,1,0,50.3125,0.0,0.0
5550296508_10157022308536509,0,0,0,1,1,0,0,2,4,0,0,0,50.1,0.0,0.0
5550296508_10157022196681509,0,0,0,0,1,0,0,0,6,0,1,0,50.375,0.0,1.0
5550296508_10157022083861509,0,0,0,0,1,0,0,1,6,1,1,0,50.214285714285715,0.0,0.0
5550296508_10157022013966509,0,0,0,0,2,0,0,0,4,0,1,0,50.4,2.0,0.0
5550296508_10157021930436509,0,0,0,0,0,0,0,1,6,0,1,0,50.30769230769231,0.0,1.0
5550296508_10157021853746509,0,0,0,0,0,0,0,2,5,0,1,0,50.22222222222222,0.0,1.0
5550296508_10157021764151509,0,0,0,0,2,0,0,0,4,0,1,0,50.44444444444444,0.0,0.0
5550296508_10157021676611509,0,0,0,1,1,0,0,1,5,1,1,0,50.13333333333333,0.0,0.0
5550296508_10157021506706509,0,0,0,0,0,0,0,1,5,0,1,0,50.22727272727273,0.0,0.0
5550296508_10157021185756509,0,1,0,2,0,0,0,1,3,0,0,0,50.0,0.0,0.0
5550296508_10157020536861509,0,0,0,0,0,0,0,1,6,0,2,0,50.35,0.0,1.0
5550296508_10157020072481509,0,0,0,0,0,0,0,2,7,0,0,0,50.208333333333336,1.0,1.0
5550296508_10157019822101509,0,0,0,0,2,0,0,3,5,0,0,0,50.17857142857143,0.0,0.0
5550296508_10157019603446509,0,0,0,0,1,0,0,1,4,1,1,0,50.2,0.0,0.0
5550296508_10157019395356509,0,0,0,0,1,1,0,0,1,1,0,0,50.1,0.0,0.0
5550296508_10157018683606509,0,0,0,1,0,0,0,2,1,2,0,0,49.84615384615385,1.0,1.0
5550296508_10157018539871509,0,0,0,1,0,0,0,1,9,0,1,0,50.23529411764706,0.0,1.0
5550296508_10157018481711509,0,0,0,0,0,0,0,1,4,0,0,0,50.214285714285715,0.0,2.0
5550296508_10157018262011509,0,0,0,0,1,0,0,3,5,1,1,0,50.125,0.0,2.0
5550296508_10157017941786509,0,0,0,0,1,0,0,3,7,0,0,0,50.15625,0.0,1.0
5550296508_10157017699186509,0,0,0,1,0,0,0,2,7,0,1,0,50.19230769230769,1.0,2.0
5550296508_10157017467166509,0,0,0,0,0,0,0,3,6,0,1,0,50.15384615384615,0.0,1.0
5550296508_10157017184841509,0,0,0,2,1,0,0,3,3,0,2,0,50.03846153846154,0.0,2.0
5550296508_10157016886601509,0,0,0,0,1,0,0,4,6,1,1,0,50.095238095238095,1.0,1.0
5550296508_10157016259761509,0,0,0,3,0,0,0,4,6,1,1,0,49.975,0.0,1.0
5550296508_10157015649816509,0,0,0,2,0,0,0,1,4,0,2,0,50.15,0.0,0.0
5550296508_10157014999146509,0,0,0,0,2,0,0,1,6,0,0,0,50.291666666666664,0.0,1.0
5550296508_10157014755416509,0,0,0,0,1,0,0,1,3,0,1,0,50.142857142857146,0.0,1.0
5550296508_10157014652996509,0,0,0,0,1,0,0,3,3,0,0,0,50.07692307692308,1.0,0.0
5550296508_10157014543481509,0,0,0,0,1,0,0,2,5,0,0,0,50.18181818181818,0.0,0.0
5550296508_10157014405931509,0,0,0,0,1,0,0,1,5,0,1,0,50.333333333333336,0.0,0.0
5550296508_10157014348306509,0,0,0,0,1,0,0,2,4,0,1,0,50.2,0.0,0.0
5550296508_10157014346961509,0,0,0,0,0,0,0,2,7,1,1,0,50.208333333333336,0.0,1.0
5550296508_10157014291611509,0,0,0,0,0,0,0,0,5,0,1,0,50.333333333333336,0.0,0.0
5550296508_10157014220391509,0,0,0,2,1,0,0,2,2,0,0,0,49.95,0.0,0.0
5550296508_10157014167761509,0,0,0,0,1,0,0,1,5,0,2,0,50.31818181818182,0.0,1.0
5550296508_10157014100351509,0,0,0,0,1,0,0,1,5,1,0,0,50.18181818181818,0.0,1.0
5550296508_10157014038631509,0,0,0,3,0,0,0,2,5,0,3,0,50.1,0.0,1.0
5550296508_10157013893201509,0,0,0,0,0,0,0,0,6,0,1,0,50.333333333333336,0.0,0.0
5550296508_10157013759256509,0,0,0,0,0,0,0,1,5,0,2,0,50.31818181818182,0.0,1.0
5550296508_10157013683751509,0,0,0,0,1,0,0,4,4,0,0,0,50.03846153846154,1.0,1.0
5550296508_10157013604121509,0,0,0,1,0,0,0,2,5,0,2,0,50.166666666666664,0.0,1.0
5550296508_10157013532781509,0,0,0,0,0,0,0,4,7,0,2,0,50.1764705882353,2.0,2.0
5550296508_10157013454376509,0,0,0,0,0,0,0,2,6,0,1,0,50.22727272727273,0.0,1.0
5550296508_10157013285976509,0,0,0,1,1,0,0,0,4,0,2,0,50.333333333333336,0.0,2.0
5550296508_10157013204281509,0,0,0,2,0,0,0,3,4,1,0,0,49.92307692307692,1.0,0.0
5550296508_10157013125641509,0,0,0,1,1,0,0,1,3,0,0,0,50.142857142857146,0.0,1.0
5550296508_10157012865616509,0,0,0,0,1,0,0,2,4,0,0,0,50.15,0.0,1.0
5550296508_10157012676811509,0,0,0,1,0,0,0,2,3,0,1,0,50.0625,0.0,0.0
5550296508_10157012582566509,0,0,0,0,1,0,0,1,5,0,2,0,50.25,0.0,0.0
5550296508_10157012089006509,0,0,0,1,1,0,0,2,4,1,0,0,50.04545454545455,2.0,0.0
5550296508_10157011948426509,0,0,0,1,0,0,0,3,6,1,1,0,50.0625,0.0,0.0
5550296508_10157011834511509,0,0,0,0,0,0,0,2,7,1,1,0,50.208333333333336,0.0,1.0
5550296508_10157011590681509,0,0,0,0,0,0,0,0,7,0,2,0,50.34615384615385,0.0,0.0
5550296508_10157011492511509,0,0,0,0,1,0,0,2,3,0,1,0,50.13636363636363,0.0,0.0
5550296508_10157010886781509,0,0,0,0,1,0,0,2,4,0,0,0,50.1875,0.0,0.0
5550296508_10157010162956509,0,0,0,0,0,0,0,1,6,0,0,0,50.25,0.0,0.0
5550296508_10157009094636509,0,0,0,0,0,0,0,1,6,0,1,0,50.3,2.0,0.0
5550296508_10157008024506509,0,0,0,0,1,0,0,1,4,0,2,0,50.333333333333336,0.0,0.0
5550296508_10157007052591509,0,0,0,2,1,1,0,0,4,0,1,0,50.2,0.0,0.0
5550296508_10157006224441509,0,0,0,0,1,0,0,1,5,0,0,0,50.208333333333336,0.0,0.0
5550296508_10157005323931509,0,0,0,1,2,0,0,1,6,0,1,0,50.23529411764706,1.0,0.0
5550296508_10157005194356509,0,0,0,0,0,0,0,1,8,0,3,0,50.3125,1.0,1.0
5550296508_10157005019931509,0,0,0,0,0,0,0,1,5,2,2,0,50.125,0.0,0.0
5550296508_10157004856501509,0,0,0,0,0,0,0,3,4,0,1,0,50.13636363636363,0.0,1.0
5550296508_10157004755571509,0,0,0,1,1,0,0,3,5,0,1,0,50.078947368421055,0.0,1.0
5550296508_10157004622346509,0,0,0,0,2,1,0,2,4,0,4,0,50.25,1.0,0.0
5550296508_10157004536951509,0,0,0,1,1,0,0,0,6,0,1,0,50.35,0.0,1.0
5550296508_10157004370861509,0,0,0,1,0,0,0,4,4,0,1,0,50.06666666666667,0.0,1.0
5550296508_10157004215206509,0,0,0,2,1,0,0,1,5,0,1,0,50.166666666666664,0.0,1.0
5550296508_10157004157091509,0,0,0,0,2,0,0,0,3,0,0,0,50.416666666666664,0.0,0.0
5550296508_10157004090801509,0,0,0,0,2,1,0,3,4,0,0,0,50.13636363636363,0.0,1.0
5550296508_10157004020661509,0,0,0,0,0,0,0,0,9,0,2,0,50.36666666666667,0.0,2.0
5550296508_10157003942256509,0,0,0,1,0,0,0,2,6,0,0,0,50.11538461538461,1.0,1.0
5550296508_10157003866526509,0,0,0,0,0,0,0,1,7,1,2,0,50.26923076923077,0.0,1.0
5550296508_10157003779831509,0,0,0,0,0,0,0,1,6,0,1,0,50.3,1.0,0.0
5550296508_10157003703781509,0,0,0,0,2,0,0,0,4,0,0,0,50.27272727272727,0.0,1.0
5550296508_10157003557701509,0,0,0,0,2,0,0,1,3,0,1,0,50.3125,0.0,1.0
5550296508_10157003422111509,0,0,0,0,0,0,0,3,4,0,1,0,50.07692307692308,0.0,0.0
5550296508_10157003349896509,0,0,0,0,1,0,0,1,3,1,2,0,50.22727272727273,0.0,0.0
5550296508_10157003184101509,0,0,0,1,1,1,0,0,3,0,1,0,50.22727272727273,1.0,0.0
5550296508_10157003097831509,0,0,0,1,1,0,0,1,4,0,1,0,50.2,1.0,0.0
5550296508_10157002984666509,0,0,0,0,0,0,0,2,4,0,1,0,50.2,0.0,0.0
5550296508_10157002891541509,0,0,0,1,0,0,0,2,4,1,1,0,50.05,0.0,1.0
5550296508_10157002800846509,0,0,0,0,1,0,0,1,6,0,0,0,50.27272727272727,0.0,1.0
5550296508_10157002616926509,0,0,0,0,1,0,0,2,6,0,1,0,50.1764705882353,2.0,2.0
5550296508_10157002541376509,0,0,0,1,2,0,0,1,4,0,2,0,50.23076923076923,0.0,1.0
5550296508_10157002217776509,0,0,0,1,0,0,0,3,3,0,0,0,50.0,0.0,0.0
5550296508_10157002114051509,0,0,0,0,0,0,0,2,4,0,1,0,50.2,0.0,0.0
5550296508_10157001701231509,0,0,0,0,0,0,0,1,8,1,0,0,50.26923076923077,1.0,1.0
5550296508_10157001502451509,0,0,0,0,0,0,0,1,6,0,1,0,50.333333333333336,0.0,1.0
5550296508_10157001284026509,0,0,0,1,0,0,0,1,5,0,2,0,50.25,0.0,1.0
5550296508_10157000947641509,0,0,0,0,2,0,0,1,4,0,2,0,50.375,0.0,0.0
5550296508_10156999936131509,0,0,0,0,1,0,0,1,3,0,2,0,50.3125,0.0,0.0
5550296508_10156999054296509,0,0,0,0,1,0,0,1,4,0,2,0,50.333333333333336,0.0,1.0
5550296508_10156998135686509,0,0,0,0,1,0,0,1,5,0,1,0,50.3,2.0,0.0
5550296508_10156997172726509,0,0,0,0,0,0,0,1,3,0,1,0,50.25,0.0,1.0
5550296508_10156996239646509,0,0,0,0,1,0,0,1,7,0,2,0,50.38461538461539,0.0,1.0
5550296508_10156995300691509,0,0,0,0,1,0,0,0,7,0,2,0,50.38461538461539,0.0,1.0
5550296508_10156994983691509,0,0,0,0,1,0,0,3,3,1,0,0,50.0,0.0,0.0
5550296508_10156994979051509,0,0,0,0,0,0,0,2,5,0,2,0,50.23076923076923,0.0,0.0
5550296508_10156994814826509,0,0,0,1,3,0,0,2,3,0,2,0,50.166666666666664,0.0,0.0
5550296508_10156994787321509,0,0,0,1,3,0,0,2,4,0,1,0,50.166666666666664,0.0,1.0
5550296508_10156994645056509,0,0,0,1,1,0,0,0,3,1,1,0,50.15384615384615,1.0,1.0
5550296508_10156994531896509,0,0,0,0,1,0,0,2,4,1,1,0,50.17857142857143,0.0,0.0
5550296508_10156994352921509,0,0,0,0,0,0,0,1,8,0,0,0,50.26923076923077,0.0,1.0
5550296508_10156994264066509,0,0,0,0,1,0,0,2,3,0,3,0,50.27272727272727,0.0,0.0
5550296508_10156994166586509,0,0,0,0,1,0,0,1,6,0,2,0,50.36363636363637,0.0,1.0
5550296508_10156993985276509,0,0,0,0,0,0,0,2,7,0,0,0,50.17857142857143,1.0,0.0
5550296508_10156993865551509,0,0,0,0,1,1,0,1,5,1,2,0,50.1764705882353,0.0,2.0
5550296508_10156993799941509,0,0,0,0,1,0,0,1,2,1,2,0,50.22222222222222,0.0,0.0
5550296508_10156993739491509,0,0,0,0,1,0,0,1,3,0,1,0,50.22222222222222,0.0,0.0
5550296508_10156993680196509,0,0,0,0,1,0,0,2,4,0,1,0,50.18181818181818,0.0,1.0
5550296508_10156993607141509,0,0,0,1,1,0,0,3,2,1,2,0,50.0,0.0,1.0
5550296508_10156993561281509,0,0,0,0,1,0,0,1,4,0,0,0,50.27777777777778,1.0,2.0
5550296508_10156993386731509,0,0,0,0,0,0,0,3,4,1,1,0,50.083333333333336,0.0,0.0
5550296508_10156993268771509,0,0,0,1,0,0,0,4,5,0,1,0,50.05,0.0,0.0
5550296508_10156993189661509,0,0,0,0,0,0,0,0,8,0,1,0,50.45,0.0,2.0
5550296508_10156993095446509,0,0,0,0,1,0,0,1,5,0,3,0,50.30769230769231,0.0,0.0
5550296508_10156993013091509,0,0,0,2,0,0,0,3,6,1,0,0,50.023809523809526,0.0,0.0
5550296508_10156992923191509,0,0,0,0,0,0,0,1,3,0,0,0,50.166666666666664,0.0,0.0
5550296508_10156992848331509,0,0,0,0,1,0,0,1,3,2,1,0,50.1,1.0,0.0
5550296508_10156992770776509,0,0,0,1,1,1,0,0,4,0,0,0,50.2,2.0,0.0
5550296508_10156992676801509,0,0,0,0,0,0,0,1,7,0,1,0,50.375,0.0,0.0
5550296508_10156992662846509,0,0,0,1,2,0,0,1,7,0,1,0,50.21052631578947,0.0,0.0
5550296508_10156992581601509,0,0,0,0,2,0,0,1,5,0,2,0,50.36363636363637,0.0,1.0
5550296508_10156992478926509,0,0,0,0,1,0,0,2,4,0,2,0,50.27272727272727,0.0,2.0
5550296508_10156992399576509,0,0,0,0,0,0,0,1,7,0,0,0,50.23076923076923,0.0,1.0
5550296508_10156992051516509,0,0,0,1,0,0,0,4,4,0,1,0,50.0,0.0,2.0
5550296508_10156991900421509,0,0,0,1,1,0,0,2,4,0,1,0,50.13636363636363,0.0,2.0
5550296508_10156991747556509,0,0,0,0,0,0,0,1,5,0,1,0,50.3125,0.0,0.0
5550296508_10156991648091509,0,0,0,0,1,0,0,2,5,0,0,0,50.208333333333336,0.0,0.0
5550296508_10156991539941509,0,0,0,0,0,0,0,0,5,0,1,0,50.42857142857143,0.0,2.0
5550296508_10156989479376509,0,0,0,0,1,0,0,1,5,0,1,0,50.3,0.0,0.0
5550296508_10156988577766509,0,0,0,0,0,0,0,3,4,1,1,0,50.107142857142854,0.0,0.0
5550296508_10156988576071509,0,0,0,0,1,0,0,1,3,0,1,0,50.285714285714285,0.0,0.0
5550296508_10156986714711509,0,0,0,0,0,0,0,2,7,0,0,0,50.208333333333336,0.0,0.0
5550296508_10156985732081509,0,0,0,0,0,0,0,2,0,1,1,0,49.833333333333336,0.0,0.0
5550296508_10156985110671509,0,0,0,0,1,0,0,0,5,0,1,0,50.44444444444444,1.0,1.0
5550296508_10156984727596509,0,0,0,0,1,0,0,1,3,0,0,0,50.1875,0.0,0.0
5550296508_10156984557691509,0,0,0,0,1,0,0,1,5,0,2,0,50.31818181818182,0.0,0.0
5550296508_10156984442881509,0,0,0,0,1,0,0,2,6,0,0,0,50.23076923076923,0.0,0.0
5550296508_10156984350961509,0,0,0,0,1,0,0,2,5,0,1,0,50.25,0.0,0.0
5550296508_10156984180521509,0,0,0,1,0,0,0,4,5,0,0,0,50.03125,0.0,1.0
5550296508_10156984060141509,0,0,0,0,0,0,0,1,7,0,0,0,50.3,0.0,0.0
5550296508_10156983943291509,0,0,0,1,1,1,0,1,5,0,1,0,50.22727272727273,0.0,0.0
5550296508_10156983868276509,0,0,0,0,3,1,0,2,6,0,1,0,50.28947368421053,0.0,2.0
5550296508_10156983796696509,0,0,0,0,0,0,0,2,5,1,1,0,50.11538461538461,0.0,0.0
5550296508_10156983666181509,0,0,0,0,1,0,0,0,3,0,1,0,50.333333333333336,0.0,0.0
5550296508_10156983574571509,0,0,0,0,1,0,0,1,8,0,2,0,50.333333333333336,0.0,1.0
5550296508_10156983423111509,0,0,0,1,0,0,0,0,6,0,2,0,50.25,0.0,1.0
5550296508_10156983285291509,0,0,0,1,0,0,0,1,5,0,0,0,50.15384615384615,0.0,0.0
5550296508_10156983205276509,0,0,0,0,2,0,0,1,7,0,1,0,50.32142857142857,1.0,0.0
5550296508_10156983108621509,0,0,0,0,0,0,0,1,5,0,2,0,50.333333333333336,0.0,0.0
5550296508_10156983021971509,0,0,0,0,0,0,0,1,6,0,1,0,50.27272727272727,0.0,1.0
5550296508_10156982922126509,0,0,0,0,0,0,0,0,6,0,1,0,50.4,0.0,2.0
5550296508_10156982767956509,0,0,0,0,0,0,0,3,6,0,3,0,50.214285714285715,0.0,1.0
5550296508_10156982519821509,0,0,0,0,2,0,0,1,7,0,2,0,50.333333333333336,0.0,0.0
5550296508_10156982314411509,0,0,0,0,2,0,0,1,5,0,0,0,50.23076923076923,0.0,0.0
5550296508_10156982231431509,0,0,0,1,0,0,0,3,3,0,1,0,50.0,0.0,1.0
5550296508_10156982125486509,0,0,0,0,1,0,0,1,4,0,0,0,50.3125,1.0,1.0
5550296508_10156981905641509,0,0,0,0,1,0,0,1,7,0,1,0,50.30769230769231,2.0,2.0
5550296508_10156981801606509,0,0,0,0,0,0,0,2,6,0,1,0,50.22727272727273,0.0,2.0
5550296508_10156981612736509,0,0,0,1,0,0,0,2,5,0,2,0,50.142857142857146,1.0,0.0
5550296508_10156981245806509,0,0,0,1,0,0,0,1,3,0,1,0,50.142857142857146,0.0,0.0
5550296508_10156981113906509,0,0,0,1,1,0,0,2,5,0,0,0,50.13636363636363,1.0,1.0
5550296508_10156980273006509,0,0,0,1,1,0,0,2,7,0,1,0,50.166666666666664,0.0,1.0
5550296508_10156978797546509,0,0,0,0,0,0,0,1,5,0,2,0,50.333333333333336,0.0,1.0
5550296508_10156978043631509,0,0,0,1,1,1,0,0,4,0,0,0,50.25,0.0,1.0
5550296508_10156977493471509,0,0,0,1,0,0,0,1,7,0,3,0,50.30769230769231,1.0,1.0
5550296508_10156976389936509,0,0,0,0,0,0,0,1,7,0,1,0,50.35,0.0,1.0
5550296508_10156975584756509,0,0,0,1,1,0,0,2,7,0,0,0,50.17857142857143,1.0,1.0
5550296508_10156975231876509,0,0,0,0,2,1,0,1,5,0,3,0,50.38461538461539,1.0,0.0
5550296508_10156974647556509,0,0,0,1,0,0,0,2,5,0,0,0,50.083333333333336,1.0,0.0
5550296508_10156974549641509,0,0,0,0,0,0,0,1,8,0,1,0,50.333333333333336,0.0,1.0
5550296508_10156974351156509,0,0,0,0,1,0,0,3,5,0,1,0,50.166666666666664,0.0,0.0
5550296508_10156974188111509,0,0,0,0,2,0,0,2,6,0,2,0,50.285714285714285,1.0,2.0
5550296508_10156974085351509,0,0,0,0,0,0,0,2,3,0,0,0,50.125,1.0,0.0
5550296508_10156973979806509,0,0,0,0,1,0,0,1,6,0,1,0,50.31818181818182,0.0,0.0
5550296508_10156973863131509,0,0,0,0,0,0,0,1,4,0,0,0,50.208333333333336,0.0,0.0
5550296508_10156973759901509,0,0,0,0,2,0,0,1,6,0,1,0,50.3,1.0,0.0
5550296508_10156973676016509,0,0,0,0,2,0,0,2,4,0,2,0,50.25,0.0,1.0
5550296508_10156973599341509,0,0,0,0,2,1,0,0,4,0,0,0,50.291666666666664,0.0,0.0
5550296508_10156973514116509,0,0,0,0,1,0,0,1,4,0,1,0,50.3,0.0,0.0
5550296508_10156973445566509,0,0,0,1,0,0,0,3,5,1,0,0,50.0,0.0,1.0
