status_id,lexical_richness,lexical_density,avg_word_length,flesch_reading_ease,length_of_line,compound_sentiment,positive_sentiment,negative_sentiment,num_hyperbolic_words,avg_sentence_length,clickbait_words_count,starts_with_number,starts_with_adverb,count_adverbs,count_adjectives,count_superlatives,count_uppercase,count_verbs,count_nouns,count_pronouns,count_prepositions,count_interjections,formality_measure,positive_sentiment_words,negative_sentiment_words
5550296508_10157032802441509,1.0,0.8,7.4,10.56,83,0.5106,0.268,0.0,0,83.0,0,0,0,0,1,0,0,2,5,0,2,0,50.25,1.0,0.0
5550296508_10157032696736509,1.0,0.8888888888888888,5.666666666666667,45.42,59,0.0,0.0,0.0,0,59.0,0,0,0,0,2,0,0,1,4,0,2,0,50.35,0.0,0.0
5550296508_10157032519466509,1.0,0.875,4.875,71.82,46,0.4939,0.314,0.0,0,46.0,0,0,0,0,0,0,0,2,5,0,0,0,50.166666666666664,1.0,0.0
5550296508_10157032432271509,1.0,0.8571428571428571,6.142857142857143,22.07,49,0.0,0.0,0.0,0,49.0,0,0,0,0,2,0,0,1,3,0,0,0,50.25,0.0,0.0
5550296508_10157032241646509,1.0,0.7777777777777778,5.777777777777778,70.8,60,0.0,0.0,0.0,0,60.0,0,0,0,0,2,0,0,0,4,0,1,0,50.4,0.0,0.0
5550296508_10157032085276509,1.0,0.8333333333333334,6.666666666666667,73.85,45,0.0,0.0,0.0,0,45.0,0,0,0,0,0,0,0,1,5,0,1,0,50.25,0.0,0.0
5550296508_10157031729061509,1.0,0.8333333333333334,5.416666666666667,42.38,76,-0.743,0.0,0.387,0,76.0,0,0,0,0,3,0,0,2,5,0,1,0,50.26923076923077,0.0,2.0
5550296508_10157031692216509,1.0,0.8888888888888888,7.111111111111111,28.5,72,-0.3182,0.0,0.223,0,72.0,0,0,0,0,2,0,0,1,6,0,1,0,50.30769230769231,0.0,1.0
5550296508_10157031609466509,1.0,0.6666666666666666,7.222222222222222,28.5,73,0.0,0.0,0.0,0,73.0,0,0,0,0,0,0,0,2,5,0,2,0,50.25,0.0,0.0
5550296508_10157031539981509,1.0,0.8571428571428571,5.571428571428571,72.83,45,-0.4588,0.0,0.333,0,45.0,0,0,0,0,0,0,0,1,5,0,1,0,50.3125,0.0,1.0
5550296508_10157031400451509,1.0,0.7272727272727273,5.181818181818182,85.69,67,0.0,0.0,0.0,0,67.0,0,0,0,0,2,0,0,3,4,1,1,0,50.1,0.0,0.0
5550296508_10157031347261509,1.0,0.8888888888888888,6.111111111111111,53.88,63,0.0,0.0,0.0,0,63.0,0,0,0,0,1,0,0,0,8,0,1,0,50.38461538461539,0.0,0.0
5550296508_10157031286901509,1.0,0.625,5.75,37.98,53,-0.3818,0.0,0.271,0,53.0,0,0,0,0,1,0,0,0,4,0,1,0,50.388888888888886,0.0,1.0
5550296508_10157031218016509,0.9,0.7,4.9,78.25,58,0.4019,0.278,0.0,0,28.5,0,0,0,0,1,0,0,2,4,0,1,0,50.25,1.0,0.0
5550296508_10157031163181509,1.0,0.8571428571428571,4.571428571428571,115.13,38,-0.6486,0.0,0.417,0,38.0,0,0,0,0,1,0,0,1,3,0,2,0,50.3125,0.0,1.0
5550296508_10157031052131509,1.0,0.75,6.25,29.52,57,0.0,0.0,0.0,0,57.0,0,0,0,0,1,0,0,1,4,0,1,0,50.333333333333336,0.0,0.0
5550296508_10157030752216509,1.0,0.6666666666666666,5.333333333333333,59.3,75,0.0,0.0,0.0,0,75.0,0,0,0,1,0,0,0,2,5,0,3,0,50.19230769230769,0.0,0.0
5550296508_10157030697406509,1.0,0.75,5.0,59.3,71,-0.6705,0.143,0.381,0,71.0,0,0,0,0,0,0,0,3,5,0,2,0,50.15384615384615,1.0,2.0
5550296508_10157030641226509,1.0,0.8,4.8,78.25,57,-0.34,0.0,0.211,0,57.0,0,0,0,0,2,0,0,1,5,0,2,0,50.36363636363637,0.0,1.0
5550296508_10157030583106509,1.0,0.6153846153846154,4.153846153846154,92.12,66,0.0,0.0,0.0,0,66.0,0,0,0,0,0,0,0,3,4,1,1,0,50.107142857142854,0.0,0.0
5550296508_10157030522651509,1.0,0.8181818181818182,5.7272727272727275,51.85,73,0.0,0.0,0.0,0,73.0,0,0,0,0,1,0,0,1,7,0,2,0,50.375,0.0,0.0
5550296508_10157030448656509,1.0,1.0,7.666666666666667,56.93,51,-0.296,0.0,0.306,0,51.0,0,0,0,0,0,0,0,2,5,0,0,0,50.13636363636363,0.0,1.0
5550296508_10157030230956509,1.0,0.7142857142857143,5.428571428571429,81.29,44,0.0,0.0,0.0,0,44.0,0,0,0,1,0,0,0,1,5,0,1,0,50.18181818181818,0.0,0.0
5550296508_10157030210101509,1.0,0.8,5.1,61.33,60,0.0,0.0,0.0,0,60.0,0,0,0,0,1,0,0,3,5,0,1,0,50.166666666666664,0.0,0.0
5550296508_10157030127591509,0.9,0.7,4.2,86.71,51,0.0,0.0,0.0,0,51.0,0,0,0,0,1,0,0,1,4,0,0,0,50.291666666666664,0.0,0.0
5550296508_10157030062696509,1.0,1.0,6.5,54.9,59,0.296,0.239,0.0,0,59.0,0,0,0,0,1,0,0,4,3,0,0,0,50.0,1.0,0.0
5550296508_10157029974751509,1.0,0.75,6.125,46.44,56,0.0,0.0,0.0,0,56.0,0,0,0,2,0,0,0,3,4,0,0,0,49.958333333333336,0.0,0.0
5550296508_10157029876346509,1.0,1.0,5.428571428571429,72.83,44,0.4939,0.457,0.0,0,44.0,0,0,0,0,2,0,0,1,4,0,0,0,50.27777777777778,2.0,0.0
5550296508_10157029799296509,1.0,1.0,5.857142857142857,89.75,47,-0.2732,0.256,0.344,0,47.0,0,0,0,1,1,0,0,0,6,0,0,0,50.25,1.0,1.0
5550296508_10157029569001509,1.0,0.8571428571428571,7.428571428571429,38.99,58,-0.3818,0.0,0.302,0,58.0,0,0,0,0,0,0,0,2,4,0,0,0,50.125,0.0,1.0
5550296508_10157029445836509,1.0,0.6666666666666666,6.333333333333333,56.93,43,-0.34,0.0,0.324,0,43.0,0,0,0,0,0,0,0,2,2,0,1,0,50.07142857142857,0.0,1.0
5550296508_10157029352806509,1.0,0.7,5.9,52.87,68,0.0,0.0,0.0,0,68.0,0,0,0,0,0,0,0,3,5,1,2,0,50.107142857142854,0.0,0.0
5550296508_10157029234651509,1.0,0.7272727272727273,5.636363636363637,51.85,72,0.0,0.0,0.0,0,72.0,0,0,0,1,0,0,0,4,5,1,1,0,50.0,0.0,0.0
5550296508_10157029027856509,1.0,0.6666666666666666,5.166666666666667,59.3,73,0.0,0.0,0.0,0,73.0,0,0,0,0,2,0,0,2,4,0,2,0,50.26923076923077,0.0,0.0
5550296508_10157028696821509,1.0,0.6666666666666666,5.111111111111111,53.88,54,0.0,0.0,0.0,0,54.0,0,0,0,0,0,0,0,2,4,0,2,0,50.2,0.0,0.0
5550296508_10157028611791509,1.0,0.875,7.0,29.52,63,0.0,0.0,0.0,0,63.0,0,0,0,0,0,0,0,2,5,0,0,0,50.15,0.0,0.0
5550296508_10157028476171509,1.0,0.9166666666666666,5.166666666666667,84.68,73,-0.0772,0.0,0.106,0,73.0,0,0,0,0,0,0,0,3,9,0,0,0,50.1764705882353,0.0,1.0
5550296508_10157028355196509,1.0,0.75,5.75,80.28,53,0.0,0.0,0.0,0,53.0,0,0,0,0,0,0,0,1,5,0,2,0,50.333333333333336,0.0,0.0
5550296508_10157027661571509,1.0,0.8,6.8,32.56,38,-0.4767,0.0,0.437,0,38.0,0,0,0,0,0,0,0,2,2,0,1,0,50.083333333333336,0.0,1.0
5550296508_10157027570181509,1.0,0.6,4.7,78.25,56,0.0,0.0,0.0,0,56.0,0,0,0,2,0,0,0,2,4,0,2,0,50.09090909090909,0.0,0.0
5550296508_10157027491786509,1.0,0.875,7.125,21.06,64,0.128,0.176,0.0,0,64.0,0,0,0,0,2,0,0,2,3,0,1,0,50.22222222222222,1.0,0.0
5550296508_10157027422746509,1.0,1.0,6.666666666666667,23.09,45,0.4404,0.367,0.0,0,45.0,0,0,0,1,1,0,0,1,3,0,0,0,50.142857142857146,1.0,0.0
5550296508_10157027363536509,1.0,0.6666666666666666,4.916666666666667,50.84,70,-0.4336,0.0,0.207,0,70.0,0,0,0,1,2,0,0,3,5,0,1,0,50.125,0.0,1.0
5550296508_10157027211811509,1.0,0.7,5.9,69.79,68,-0.296,0.0,0.196,0,68.0,0,0,0,1,0,0,0,0,6,0,2,0,50.25,0.0,1.0
5550296508_10157027074801509,1.0,0.75,5.666666666666667,59.3,79,-0.7506,0.0,0.39,0,79.0,0,0,0,2,1,0,0,3,3,0,2,0,50.03846153846154,0.0,2.0
5550296508_10157027002071509,1.0,0.8,5.1,61.33,60,0.0,0.0,0.0,0,60.0,0,0,0,0,1,0,0,3,5,0,1,0,50.166666666666664,0.0,0.0
5550296508_10157026557911509,1.0,0.7,5.2,52.87,61,0.5859,0.297,0.0,0,61.0,0,0,0,0,1,0,0,1,6,0,1,0,50.36363636363637,1.0,0.0
5550296508_10157026445971509,1.0,0.8333333333333334,5.583333333333333,50.84,78,-0.296,0.0,0.167,0,78.0,0,0,0,1,0,0,0,2,7,0,1,0,50.17857142857143,0.0,1.0
5550296508_10157026387021509,1.0,0.7,5.5,78.25,64,0.4019,0.231,0.0,0,64.0,0,0,0,0,1,0,0,4,4,0,0,0,50.03333333333333,1.0,0.0
5550296508_10157026297751509,1.0,0.8181818181818182,6.363636363636363,34.93,80,0.128,0.312,0.283,0,80.0,0,0,0,0,1,0,0,1,7,0,1,0,50.30769230769231,2.0,2.0
5550296508_10157026248756509,1.0,0.6666666666666666,4.777777777777778,70.8,51,-0.3612,0.0,0.238,0,51.0,0,0,0,1,0,0,0,3,3,0,1,0,50.0,0.0,1.0
5550296508_10157026175761509,0.9230769230769231,0.7692307692307693,4.230769230769231,107.18,67,0.0,0.0,0.0,0,33.0,0,0,0,2,0,0,0,3,6,1,0,0,50.023809523809526,0.0,0.0
5550296508_10157026031696509,1.0,0.8181818181818182,5.545454545454546,51.85,71,-0.4588,0.0,0.308,0,71.0,0,0,0,0,0,0,0,0,9,0,2,0,50.36666666666667,0.0,2.0
5550296508_10157025932326509,1.0,0.6666666666666666,3.5555555555555554,113.1,40,0.0,0.0,0.0,0,40.0,0,0,0,0,0,0,0,1,4,0,2,0,50.3,0.0,0.0
5550296508_10157025769996509,0.9375,0.75,5.5625,65.73,104,0.0258,0.188,0.184,2,104.0,0,0,0,0,4,2,0,2,5,0,0,0,50.23529411764706,1.0,1.0
5550296508_10157025676961509,1.0,0.875,4.75,105.66,45,-0.6486,0.0,0.381,0,45.0,0,0,0,0,0,0,0,1,5,0,1,0,50.208333333333336,0.0,1.0
5550296508_10157025579696509,1.0,0.75,6.125,46.44,56,0.4939,0.314,0.0,0,56.0,0,0,0,0,0,0,0,2,4,0,1,0,50.22222222222222,1.0,0.0
5550296508_10157025484456509,1.0,0.875,6.5,54.9,59,-0.4767,0.0,0.307,0,59.0,0,0,0,0,1,0,0,1,5,0,1,0,50.333333333333336,0.0,1.0
5550296508_10157025359331509,1.0,0.7,5.3,78.25,62,-0.34,0.0,0.211,0,62.0,0,0,0,0,0,0,0,0,7,1,3,0,50.28125,0.0,1.0
5550296508_10157025261561509,0.9285714285714286,0.7857142857142857,5.928571428571429,57.27,96,0.3818,0.167,0.0,0,96.0,0,0,0,0,0,0,0,4,8,0,1,0,50.138888888888886,1.0,0.0
5550296508_10157025006136509,1.0,1.0,6.666666666666667,23.09,45,0.4404,0.367,0.0,0,45.0,0,0,0,1,1,0,0,1,3,0,0,0,50.142857142857146,1.0,0.0
5550296508_10157024900356509,1.0,0.6923076923076923,4.846153846153846,75.2,75,-0.3182,0.0,0.161,0,75.0,0,0,0,0,0,0,0,2,7,1,1,0,50.1764705882353,0.0,1.0
5550296508_10157024802061509,1.0,0.6363636363636364,4.636363636363637,94.15,61,0.0,0.0,0.0,0,61.0,0,0,0,0,0,0,0,0,7,1,3,0,50.375,0.0,0.0
5550296508_10157024592781509,1.0,0.75,5.875,46.44,54,-0.7717,0.0,0.528,0,54.0,0,0,0,0,1,0,0,0,5,0,1,0,50.388888888888886,0.0,2.0
5550296508_10157024491131509,1.0,0.6666666666666666,4.083333333333333,101.59,60,-0.3182,0.0,0.187,0,60.0,0,0,0,0,0,0,0,2,5,1,2,0,50.166666666666664,0.0,1.0
5550296508_10157024382106509,1.0,0.6363636363636364,5.454545454545454,51.85,70,0.3612,0.2,0.0,0,70.0,0,0,0,1,0,0,0,4,4,0,1,0,50.0,1.0,0.0
5550296508_10157024265721509,1.0,0.8181818181818182,5.818181818181818,60.31,74,-0.5267,0.0,0.328,0,74.0,0,0,0,0,2,0,0,0,7,0,1,0,50.35294117647059,0.0,2.0
5550296508_10157024009816509,1.0,0.8125,5.25,63.7,99,-0.3875,0.0,0.158,0,99.0,0,0,0,1,0,0,0,3,8,0,2,0,50.175,1.0,0.0
5550296508_10157023896756509,1.0,0.5,3.9,86.71,48,-0.5994,0.0,0.328,0,48.0,0,0,0,0,0,0,0,1,5,0,1,0,50.31818181818182,0.0,1.0
5550296508_10157023774426509,1.0,0.75,5.25,71.82,49,0.0,0.0,0.0,0,49.0,0,0,0,1,0,0,0,2,3,1,1,0,50.041666666666664,0.0,0.0
5550296508_10157023656301509,1.0,0.75,5.5,80.28,51,0.0,0.0,0.0,0,51.0,0,0,0,0,0,0,0,1,6,0,1,0,50.25,0.0,0.0
5550296508_10157023498016509,1.0,0.75,5.0,84.68,71,0.4215,0.219,0.0,0,71.0,0,0,0,0,0,0,0,2,6,1,1,0,50.14705882352941,1.0,0.0
5550296508_10157023340061509,1.0,0.7272727272727273,5.0,61.33,65,-0.3182,0.0,0.204,0,65.0,0,0,0,0,1,0,0,0,6,0,1,0,50.416666666666664,0.0,1.0
5550296508_10157023216181509,1.0,0.9,6.1,52.87,70,0.3818,0.224,0.0,0,70.0,0,0,0,0,1,1,0,1,8,0,0,0,50.285714285714285,1.0,0.0
5550296508_10157023136446509,1.0,0.7142857142857143,6.142857142857143,72.83,49,0.0,0.0,0.0,0,49.0,0,0,0,0,0,0,0,1,5,0,1,0,50.3125,0.0,0.0
5550296508_10157023047346509,0.9375,0.6875,5.625,63.7,105,0.0258,0.188,0.184,2,105.0,0,0,0,0,4,2,0,2,6,0,1,0,50.3235294117647,1.0,1.0
5550296508_10157022975386509,1.0,0.75,4.875,97.2,46,0.0,0.0,0.0,0,46.0,0,0,0,0,0,0,0,1,6,0,1,0,50.26923076923077,0.0,0.0
5550296508_10157022907631509,1.0,1.0,6.0,32.56,34,-0.4215,0.157,0.414,0,34.0,0,0,0,0,0,0,0,1,4,0,0,0,50.25,1.0,1.0
5550296508_10157022781936509,1.0,0.7142857142857143,6.142857142857143,47.45,49,0.0,0.0,0.0,0,49.0,0,0,0,0,2,0,0,1,2,1,0,0,50.166666666666664,0.0,0.0
5550296508_10157022668191509,0.9090909090909091,0.6363636363636364,5.181818181818182,77.23,67,0.0,0.0,0.0,0,67.0,0,0,0,0,2,0,0,1,4,0,1,0,50.333333333333336,0.0,0.0
5550296508_10157022611986509,1.0,0.5454545454545454,5.2727272727272725,68.77,68,0.0,0.0,0.0,0,68.0,0,0,0,1,0,0,0,2,6,0,2,0,50.166666666666664,0.0,0.0
5550296508_10157022545236509,1.0,0.6666666666666666,5.111111111111111,96.18,54,-0.3818,0.0,0.245,0,54.0,0,0,0,0,0,0,0,1,4,2,1,0,50.1,0.0,1.0
5550296508_10157022483681509,1.0,0.8571428571428571,5.142857142857143,72.83,42,0.128,0.2,0.0,0,42.0,0,0,0,0,0,0,0,1,5,0,0,0,50.25,1.0,0.0
5550296508_10157022483666509,1.0,1.0,6.666666666666667,102.27,22,0.0,0.0,0.0,0,22.0,0,0,0,0,1,0,0,0,2,0,0,0,50.375,0.0,0.0
5550296508_10157022432016509,1.0,0.8571428571428571,6.857142857142857,55.91,54,0.0,0.0,0.0,0,54.0,0,0,0,0,0,0,0,1,5,0,1,0,50.22727272727273,0.0,0.0
5550296508_10157022377511509,1.0,0.8571428571428571,6.142857142857143,72.83,49,0.0,0.0,0.0,0,49.0,0,0,0,0,2,0,0,1,3,0,1,0,50.3125,0.0,0.0
5550296508_10157022308536509,1.0,0.7777777777777778,6.0,62.34,62,0.0,0.0,0.0,0,62.0,0,0,0,1,1,0,0,2,4,0,0,0,50.1,0.0,0.0
5550296508_10157022196681509,1.0,0.875,6.5,63.36,59,-0.296,0.0,0.239,0,59.0,0,0,0,0,1,0,0,0,6,0,1,0,50.375,0.0,1.0
5550296508_10157022083861509,1.0,0.8888888888888888,7.111111111111111,36.96,72,0.0,0.0,0.0,0,72.0,0,0,0,0,1,0,0,1,6,1,1,0,50.214285714285715,0.0,0.0
5550296508_10157022013966509,1.0,0.7777777777777778,4.555555555555555,104.64,49,0.6908,0.487,0.0,0,49.0,0,0,0,0,2,0,0,0,4,0,1,0,50.4,2.0,0.0
5550296508_10157021930436509,1.0,0.7272727272727273,4.363636363636363,111.07,58,-0.34,0.0,0.211,0,58.0,0,0,0,0,0,0,0,1,6,0,1,0,50.30769230769231,0.0,1.0
5550296508_10157021853746509,1.0,0.75,5.5,54.9,51,-0.6249,0.0,0.369,0,51.0,0,0,0,0,0,0,0,2,5,0,1,0,50.22222222222222,0.0,1.0
5550296508_10157021764151509,1.0,0.75,6.25,54.9,57,0.0,0.0,0.0,0,57.0,0,0,0,0,2,0,0,0,4,0,1,0,50.44444444444444,0.0,0.0
5550296508_10157021676611509,1.0,0.8181818181818182,5.818181818181818,60.31,74,0.0,0.0,0.0,0,36.5,0,0,0,1,1,0,0,1,5,1,1,0,50.13333333333333,0.0,0.0
5550296508_10157021506706509,1.0,0.8333333333333334,7.333333333333333,48.47,49,0.0,0.0,0.0,0,49.0,0,0,0,0,0,0,0,1,5,0,1,0,50.22727272727273,0.0,0.0
5550296508_10157021185756509,1.0,0.8888888888888888,4.555555555555555,104.64,49,0.0,0.0,0.0,0,49.0,0,1,0,2,0,0,0,1,3,0,0,0,50.0,0.0,0.0
5550296508_10157020536861509,1.0,0.8888888888888888,4.888888888888889,79.26,52,-0.4019,0.0,0.252,0,52.0,0,0,0,0,0,0,0,1,6,0,2,0,50.35,0.0,1.0
5550296508_10157020072481509,1.0,0.9,6.0,19.03,69,-0.3818,0.131,0.254,0,69.0,0,0,0,0,0,0,0,2,7,0,0,0,50.208333333333336,1.0,1.0
5550296508_10157019822101509,1.0,0.8461538461538461,4.769230769230769,75.2,74,0.0,0.0,0.0,0,74.0,0,0,0,0,2,0,0,3,5,0,0,0,50.17857142857143,0.0,0.0
5550296508_10157019603446509,1.0,0.875,4.625,71.82,44,0.0,0.0,0.0,0,44.0,0,0,0,0,1,0,0,1,4,1,1,0,50.2,0.0,0.0
5550296508_10157019395356509,1.0,0.75,7.0,126.64,31,0.0,0.0,0.0,0,31.0,0,0,0,0,1,1,0,0,1,1,0,0,50.1,0.0,0.0
5550296508_10157018683606509,1.0,1.0,4.5,107.69,32,0.34,0.37,0.23,0,10.0,0,0,0,1,0,0,0,2,1,2,0,0,49.84615384615385,1.0,1.0
5550296508_10157018539871509,1.0,0.7692307692307693,5.3076923076923075,75.2,81,-0.2144,0.0,0.134,0,81.0,0,0,0,1,0,0,0,1,9,0,1,0,50.23529411764706,0.0,1.0
5550296508_10157018481711509,1.0,0.8333333333333334,5.833333333333333,56.93,40,-0.4215,0.0,0.487,0,40.0,0,0,0,0,0,0,0,1,4,0,0,0,50.214285714285715,0.0,2.0
5550296508_10157018262011509,1.0,0.8181818181818182,4.545454545454546,77.23,60,-0.3818,0.0,0.286,0,60.0,0,0,0,0,1,0,0,3,5,1,1,0,50.125,0.0,2.0
5550296508_10157017941786509,1.0,0.9090909090909091,6.454545454545454,43.39,81,-0.1779,0.0,0.145,0,81.0,0,0,0,0,1,0,0,3,7,0,0,0,50.15625,0.0,1.0
5550296508_10157017699186509,1.0,0.75,5.333333333333333,84.68,75,-0.7269,0.083,0.385,0,75.0,0,0,0,1,0,0,0,2,7,0,1,0,50.19230769230769,1.0,2.0
5550296508_10157017467166509,1.0,0.8181818181818182,5.818181818181818,60.31,74,-0.4215,0.0,0.219,0,74.0,0,0,0,0,0,0,0,3,6,0,1,0,50.15384615384615,0.0,1.0
5550296508_10157017184841509,1.0,0.75,5.666666666666667,59.3,79,-0.7506,0.0,0.39,0,79.0,0,0,0,2,1,0,0,3,3,0,2,0,50.03846153846154,0.0,2.0
5550296508_10157016886601509,1.0,0.8,5.466666666666667,56.25,96,0.2732,0.178,0.119,0,96.0,0,0,0,0,1,0,0,4,6,1,1,0,50.095238095238095,1.0,1.0
5550296508_10157016259761509,1.0,0.8,5.8,56.25,101,-0.1027,0.0,0.091,0,101.0,0,0,0,3,0,0,0,4,6,1,1,0,49.975,0.0,1.0
5550296508_10157015649816509,1.0,0.6666666666666666,4.333333333333333,87.72,47,0.0,0.0,0.0,0,47.0,0,0,0,2,0,0,0,1,4,0,2,0,50.15,0.0,0.0
5550296508_10157014999146509,0.9090909090909091,0.8181818181818182,5.181818181818182,68.77,67,-0.2263,0.0,0.16,0,67.0,0,0,0,0,2,0,0,1,6,0,0,0,50.291666666666664,0.0,1.0
5550296508_10157014755416509,1.0,0.7,4.4,120.55,53,-0.2732,0.0,0.189,0,26.0,0,0,0,0,1,0,0,1,3,0,1,0,50.142857142857146,0.0,1.0
5550296508_10157014652996509,1.0,0.6666666666666666,5.0,96.18,53,0.4019,0.252,0.0,0,53.0,0,0,0,0,1,0,0,3,3,0,0,0,50.07692307692308,1.0,0.0
5550296508_10157014543481509,1.0,0.8,5.3,78.25,62,0.0,0.0,0.0,0,62.0,0,0,0,0,1,0,0,2,5,0,0,0,50.18181818181818,0.0,0.0
5550296508_10157014405931509,1.0,0.5454545454545454,3.8181818181818183,102.61,52,0.0,0.0,0.0,0,52.0,0,0,0,0,1,0,0,1,5,0,1,0,50.333333333333336,0.0,0.0
5550296508_10157014348306509,1.0,0.6666666666666666,5.444444444444445,36.96,57,0.0,0.0,0.0,0,57.0,0,0,0,0,1,0,0,2,4,0,1,0,50.2,0.0,0.0
5550296508_10157014346961509,1.0,0.8181818181818182,5.636363636363637,60.31,72,-0.2263,0.0,0.16,0,72.0,0,0,0,0,0,0,0,2,7,1,1,0,50.208333333333336,0.0,1.0
5550296508_10157014291611509,1.0,0.625,5.375,80.28,50,0.0,0.0,0.0,0,50.0,0,0,0,0,0,0,0,0,5,0,1,0,50.333333333333336,0.0,0.0
5550296508_10157014220391509,1.0,1.0,6.0,56.93,41,0.0,0.0,0.0,0,41.0,0,0,0,2,1,0,0,2,2,0,0,0,49.95,0.0,0.0
5550296508_10157014167761509,1.0,0.8,5.5,78.25,64,-0.296,0.0,0.196,0,64.0,0,0,0,0,1,0,0,1,5,0,2,0,50.31818181818182,0.0,1.0
5550296508_10157014100351509,1.0,0.875,5.125,71.82,48,-0.6249,0.0,0.369,0,23.5,0,0,0,0,1,0,0,1,5,1,0,0,50.18181818181818,0.0,1.0
5550296508_10157014038631509,1.0,0.7857142857142857,5.142857142857143,82.65,85,-0.4019,0.0,0.172,0,85.0,0,0,0,3,0,0,0,2,5,0,3,0,50.1,0.0,1.0
5550296508_10157013893201509,1.0,0.75,6.75,37.98,61,0.0,0.0,0.0,0,61.0,0,0,0,0,0,0,0,0,6,0,1,0,50.333333333333336,0.0,0.0
5550296508_10157013759256509,1.0,0.8888888888888888,6.333333333333333,28.5,65,-0.296,0.0,0.216,0,65.0,0,0,0,0,0,0,0,1,5,0,2,0,50.31818181818182,0.0,1.0
5550296508_10157013683751509,0.9090909090909091,0.8181818181818182,4.363636363636363,102.61,58,-0.1531,0.157,0.2,0,58.0,0,0,0,0,1,0,0,4,4,0,0,0,50.03846153846154,1.0,1.0
5550296508_10157013604121509,1.0,0.7272727272727273,5.545454545454546,60.31,71,-0.4019,0.0,0.213,0,71.0,0,0,0,1,0,0,0,2,5,0,2,0,50.166666666666664,0.0,1.0
5550296508_10157013532781509,1.0,0.6666666666666666,4.8,56.25,86,0.2263,0.249,0.204,0,86.0,0,0,0,0,0,0,0,4,7,0,2,0,50.1764705882353,2.0,2.0
5550296508_10157013454376509,1.0,0.8,6.5,35.95,74,-0.1779,0.0,0.159,0,74.0,0,0,0,0,0,0,0,2,6,0,1,0,50.22727272727273,0.0,1.0
5550296508_10157013285976509,1.0,0.625,5.375,71.82,50,-0.7964,0.0,0.542,0,50.0,0,0,0,1,1,0,0,0,4,0,2,0,50.333333333333336,0.0,2.0
5550296508_10157013204281509,1.0,0.7777777777777778,6.222222222222222,53.88,64,0.4767,0.279,0.0,0,64.0,0,0,0,2,0,0,0,3,4,1,0,0,49.92307692307692,1.0,0.0
5550296508_10157013125641509,1.0,0.8333333333333334,5.833333333333333,56.93,40,-0.3182,0.0,0.315,0,40.0,0,0,0,1,1,0,0,1,3,0,0,0,50.142857142857146,0.0,1.0
5550296508_10157012865616509,1.0,1.0,7.333333333333333,40.01,49,-0.5106,0.0,0.398,0,49.0,0,0,0,0,1,0,0,2,4,0,0,0,50.15,0.0,1.0
5550296508_10157012676811509,1.0,0.7142857142857143,6.0,72.83,48,0.0,0.0,0.0,0,48.0,0,0,0,1,0,0,0,2,3,0,1,0,50.0625,0.0,0.0
5550296508_10157012582566509,1.0,0.6363636363636364,4.363636363636363,85.69,58,0.0,0.0,0.0,0,58.0,0,0,0,0,1,0,0,1,5,0,2,0,50.25,0.0,0.0
5550296508_10157012089006509,1.0,1.0,6.0,70.8,62,0.7003,0.453,0.0,0,62.0,0,0,0,1,1,0,0,2,4,1,0,0,50.04545454545455,2.0,0.0
5550296508_10157011948426509,1.0,0.75,4.75,76.22,68,0.0,0.0,0.0,0,68.0,0,0,0,1,0,0,0,3,6,1,1,0,50.0625,0.0,0.0
5550296508_10157011834511509,1.0,0.8181818181818182,5.636363636363637,60.31,72,-0.2263,0.0,0.16,0,72.0,0,0,0,0,0,0,0,2,7,1,1,0,50.208333333333336,0.0,1.0
5550296508_10157011590681509,1.0,0.6666666666666666,6.0,53.88,62,0.0,0.0,0.0,0,62.0,0,0,0,0,0,0,0,0,7,0,2,0,50.34615384615385,0.0,0.0
5550296508_10157011492511509,1.0,0.7777777777777778,5.444444444444445,87.72,57,0.0,0.0,0.0,0,57.0,0,0,0,0,1,0,0,2,3,0,1,0,50.13636363636363,0.0,0.0
5550296508_10157010886781509,1.0,1.0,7.428571428571429,38.99,58,0.0,0.0,0.0,0,58.0,0,0,0,0,1,0,0,2,4,0,0,0,50.1875,0.0,0.0
5550296508_10157010162956509,1.0,1.0,7.0,73.85,47,0.0,0.0,0.0,0,47.0,0,0,0,0,0,0,0,1,6,0,0,0,50.25,0.0,0.0
5550296508_10157009094636509,1.0,0.7777777777777778,5.333333333333333,104.64,56,0.7096,0.457,0.0,0,56.0,0,0,0,0,0,0,0,1,6,0,1,0,50.3,2.0,0.0
5550296508_10157008024506509,1.0,0.75,5.625,71.82,52,0.0,0.0,0.0,0,52.0,0,0,0,0,1,0,0,1,4,0,2,0,50.333333333333336,0.0,0.0
5550296508_10157007052591509,1.0,0.8888888888888888,4.666666666666667,96.18,50,0.0,0.0,0.0,0,50.0,0,0,0,2,1,1,0,0,4,0,1,0,50.2,0.0,0.0
5550296508_10157006224441509,1.0,0.875,6.25,54.9,57,0.0,0.0,0.0,0,57.0,0,0,0,0,1,0,0,1,5,0,0,0,50.208333333333336,0.0,0.0
5550296508_10157005323931509,1.0,0.75,6.166666666666667,50.84,85,0.3612,0.2,0.0,0,85.0,0,0,0,1,2,0,0,1,6,0,1,0,50.23529411764706,1.0,0.0
5550296508_10157005194356509,1.0,0.75,5.25,67.76,74,0.5574,0.263,0.096,0,74.0,0,0,0,0,0,0,0,1,8,0,3,0,50.3125,1.0,1.0
